股票简称,股票代码,上市日期,发行价,最新价,发行中签率,总发行数,首日涨幅
*ST碳元,603133,2017-03-20 00:00:00,7.87,7.2,0.03580575,5200,-2.31
华瑞股份,300626,2017-03-20 00:00:00,7.5,9.84,0.024708629,2500,2.61
美芝股份,002856,2017-03-20 00:00:00,11.61,10.7,0.022456316,2534,-0.37
绝味食品,603517,2017-03-17 00:00:00,16.09,37.75,0.03984733,5000,-0.13
新泉股份,603179,2017-03-17 00:00:00,14.01,48.79,0.03172402,3985,5.36
亿联网络,300628,2017-03-17 00:00:00,88.67,38.69,0.0140087755,1867,-2.49
三雄极光,300625,2017-03-17 00:00:00,19.3,12.36,0.0384491769,7000,-2.6
维业股份,300621,2017-03-16 00:00:00,8.6,11.47,0.0282439984,3400,1.77
诚意药业,603811,2017-03-15 00:00:00,15.76,11.9,0.02530822,2130,-1.08
博士眼镜,300622,2017-03-15 00:00:00,9.83,22.53,0.0251068542,2145,-2.04
克来机电,603960,2017-03-14 00:00:00,9.51,17.83,0.0154903,2000,3.18
中持股份,603903,2017-03-14 00:00:00,9.88,9.33,0.02627643,2560.95,-0.96
捷捷微电,300623,2017-03-14 00:00:00,27.63,18.45,0.0265856668,2360,-0.86
康隆达,603665,2017-03-13 00:00:00,21.4,24.71,0.02581455,2500,-1.16
拉芳家化,603630,2017-03-13 00:00:00,18.39,15.94,0.0353928,4360,-2.63
大千生态,603955,2017-03-10 00:00:00,15.26,17.04,0.02854046,2175,-0.53
光库科技,300620,2017-03-10 00:00:00,11.43,48.94,0.0246959491,2200,-1.63
皮阿诺,002853,2017-03-10 00:00:00,31.03,18.38,0.0121652222,1560,-1.24
道道全,002852,2017-03-10 00:00:00,47.3,11.85,0.0227300277,2500,-1.58
至正股份,603991,2017-03-08 00:00:00,10.61,37.75,0.01553521,1870,-0.32
牧高笛,603908,2017-03-07 00:00:00,16.37,43.1,0.01483161,1669,-1.64
尚品宅配,300616,2017-03-07 00:00:00,54.35,20.64,0.027814,2700,-1.1
三星新材,603578,2017-03-06 00:00:00,12.26,14.8,0.02675057,2200,-1.4
海量数据,603138,2017-03-06 00:00:00,9.99,18.93,0.02487147,2050,-1.35
寒锐钴业,300618,2017-03-06 00:00:00,12.45,33.2,0.0273189215,3000,-1.57
麦格米特,002851,2017-03-06 00:00:00,12.17,32.55,0.0293638286,4450,-0.49
科达利,002850,2017-03-02 00:00:00,37.7,125.5,0.0265644191,3500,0.9
金银河,300619,2017-03-01 00:00:00,10.98,63.96,0.0149600412,1868,-1.4
安靠智电,300617,2017-02-28 00:00:00,24.38,39.31,0.0142209536,1667,0.59
安井食品,603345,2017-02-22 00:00:00,11.12,152.88,0.03781324,5401,-0.27
诺邦股份,603238,2017-02-22 00:00:00,13.31,12.95,0.02838565,3000,0.0
重庆建工,600939,2017-02-21 00:00:00,3.12,3.72,0.08619254,18150,-0.27
海峡环保,603817,2017-02-20 00:00:00,4.04,6.37,0.0645943,11250,-0.93
富瀚微,300613,2017-02-20 00:00:00,55.64,55.01,0.0121110657,1111.15,-4.56
美力科技,300611,2017-02-20 00:00:00,11.97,10.27,0.0257220925,2237,3.42
*ST博天,603603,2017-02-17 00:00:00,6.74,3.29,0.03838328,4001,-0.3
威星智能,002849,2017-02-17 00:00:00,12.08,15.62,0.0233900384,2166.67,-0.57
白银有色,601212,2017-02-15 00:00:00,1.78,2.87,0.25014679,69800,-1.03
欣天科技,300615,2017-02-15 00:00:00,14.37,15.8,0.016130995,2000,0.25
宣亚国际,300612,2017-02-15 00:00:00,16.14,20.04,0.0153744192,1800,-1.91
汇纳科技,300609,2017-02-15 00:00:00,8.12,24.81,0.0278808118,2500,-2.17
安正时尚,603839,2017-02-14 00:00:00,16.78,7.68,0.04557103,7126,-0.39
茶花股份,603615,2017-02-13 00:00:00,8.37,9.57,0.04138604,6000,0.74
天洋新材,603330,2017-02-13 00:00:00,18.19,9.73,0.01465573,1500,-4.14
晨化股份,300610,2017-02-13 00:00:00,10.57,11.81,0.0272681314,2500,-3.43
思特奇,300608,2017-02-13 00:00:00,16.16,9.11,0.014835631,1685.5,-1.94
高斯贝尔,002848,2017-02-13 00:00:00,6.31,9.86,0.0309420413,4180,0.51
江山欧派,603208,2017-02-10 00:00:00,24.83,38.01,0.02844564,2021,-1.53
科森科技,603626,2017-02-09 00:00:00,18.85,6.76,0.03789874,5266.67,-1.02
新坐标,603040,2017-02-09 00:00:00,16.44,25.15,0.01431219,1500,-1.45
拓斯达,300607,2017-02-09 00:00:00,18.74,12.83,0.0148931423,1812,-1.16
数据港,603881,2017-02-08 00:00:00,7.8,22.0,0.03766957,5265,-1.39
镇海股份,603637,2017-02-08 00:00:00,13.86,8.72,0.02768542,2557.63,0.11
金太阳,300606,2017-02-08 00:00:00,8.36,19.56,0.0274797942,2230,5.05
恒锋信息,300605,2017-02-08 00:00:00,9.4,14.36,0.0258468367,2100,-3.95
盐津铺子,002847,2017-02-08 00:00:00,9.14,85.79,0.0263103106,3100,0.76
德创环保,603177,2017-02-07 00:00:00,3.6,14.55,0.03712535,5050,-0.14
康泰生物,300601,2017-02-07 00:00:00,3.29,30.09,0.0382857138,4200,0.53
英联股份,002846,2017-02-07 00:00:00,8.33,12.48,0.025418625,3000,-0.79
奇精机械,603677,2017-02-06 00:00:00,21.13,13.61,0.01632719,2000,0.07
百傲化学,603360,2017-02-06 00:00:00,9.24,11.38,0.03082441,3334,0.09
正裕工业,603089,2017-01-26 00:00:00,11.63,9.12,0.03075704,2667,1.22
立昂技术,300603,2017-01-26 00:00:00,4.55,11.26,0.0272449975,2570,-1.83
飞荣达,300602,2017-01-26 00:00:00,14.82,15.71,0.026459248,2500,-0.95
法兰泰克,603966,2017-01-25 00:00:00,7.32,9.86,0.03267769,4000,-1.0
华达科技,603358,2017-01-25 00:00:00,31.18,17.53,0.03280046,4000,-0.28
国瑞科技,300600,2017-01-25 00:00:00,13.73,12.91,0.0262874215,2500,5.04
会畅通讯,300578,2017-01-25 00:00:00,9.7,19.63,0.0146193613,1800,-2.24
同兴达,002845,2017-01-25 00:00:00,15.99,16.47,0.0230598201,2400,-6.9
集友股份,603429,2017-01-24 00:00:00,15,10.44,0.01481596,1700,-1.04
张家港行,002839,2017-01-24 00:00:00,4.37,4.39,0.0732898012,18076,0.23
中国银河,601881,2017-01-23 00:00:00,6.81,12.88,0.20810838,60000,-2.42
雄塑科技,300599,2017-01-23 00:00:00,7.04,8.68,0.0424422659,7600,0.0
吉大通信,300597,2017-01-23 00:00:00,5.53,8.83,0.0372773132,6000,-1.67
艾迪精密,603638,2017-01-20 00:00:00,6.58,18.3,0.03432873,4400,-1.08
凯众股份,603037,2017-01-20 00:00:00,16.01,15.17,0.01593153,2000,4.55
诚迈科技,300598,2017-01-20 00:00:00,8.73,49.75,0.0151405308,2000,-1.41
华凯易佰,300592,2017-01-20 00:00:00,5.21,25.94,0.0277674974,3060,-3.03
泰嘉股份,002843,2017-01-20 00:00:00,6.08,17.86,0.0259165809,3500,-5.05
杰克股份,603337,2017-01-19 00:00:00,17.72,20.45,0.0367913,5167,-0.24
利安隆,300596,2017-01-19 00:00:00,11.29,39.19,0.027520795,3000,-1.04
翔鹭钨业,002842,2017-01-19 00:00:00,11.42,8.74,0.0226056529,2500,-0.79
视源股份,002841,2017-01-19 00:00:00,19.06,61.1,0.0335839539,4050,-1.61
中国科传,601858,2017-01-18 00:00:00,6.84,29.26,0.06975057,13050,-1.88
天马科技,603668,2017-01-17 00:00:00,6.21,15.7,0.03706278,5300,3.56
荣晟环保,603165,2017-01-17 00:00:00,10.44,15.97,0.02990176,3168,0.44
欧普康视,300595,2017-01-17 00:00:00,23.81,34.2,0.0140415797,1700,3.67
华立股份,603038,2017-01-16 00:00:00,23.26,9.48,0.01488522,1670,-1.46
至纯科技,603690,2017-01-13 00:00:00,1.73,30.25,0.0372596,5200,-1.43
泛微网络,603039,2017-01-13 00:00:00,14.9,71.23,0.01491206,1667,-3.09
新雷能,300593,2017-01-13 00:00:00,6.53,18.54,0.02683881,2889,-0.11
江龙船艇,300589,2017-01-13 00:00:00,6.34,14.44,0.0246882262,2167,0.91
海利尔,603639,2017-01-12 00:00:00,24.95,18.36,0.02918837,3000,-0.7
清源股份,603628,2017-01-12 00:00:00,5.57,15.36,0.04332498,6845,-1.22
海辰药业,300584,2017-01-12 00:00:00,11.11,23.3,0.0153243506,2000,-0.17
和胜股份,002824,2017-01-12 00:00:00,9.8,19.54,0.02418558,3000,-0.15
荣泰健康,603579,2017-01-11 00:00:00,44.66,20.88,0.01555818,1750,-1.65
移为通信,300590,2017-01-11 00:00:00,28.48,11.03,0.0152119795,2000,-0.9
贝斯特,300580,2017-01-11 00:00:00,9.59,21.7,0.0405583617,5000,-0.73
皖天然气,603689,2017-01-10 00:00:00,7.87,8.63,0.04882493,8400,-0.46
天龙股份,603266,2017-01-10 00:00:00,14.63,13.98,0.02705078,2500,0.5
万里马,300591,2017-01-10 00:00:00,3.07,6.42,0.0372341048,6000,1.58
华统股份,002840,2017-01-10 00:00:00,6.55,17.72,0.0294356259,4466.67,0.68
太平鸟,603877,2017-01-09 00:00:00,21.3,20.78,0.04493909,5500,-1.14
景旺电子,603228,2017-01-06 00:00:00,23.16,23.42,0.04227287,4800,-1.76
赛托生物,300583,2017-01-06 00:00:00,40.29,27.41,0.0287327184,2666.6667,-0.94
道恩股份,002838,2017-01-06 00:00:00,15.28,15.74,0.0223929116,2100,-1.32
常熟汽饰,603035,2017-01-05 00:00:00,10.44,20.6,0.04390122,7000,3.05
德新科技,603032,2017-01-05 00:00:00,5.81,29.5,0.03094253,3334,-2.48
熙菱信息,300588,2017-01-05 00:00:00,4.94,11.0,0.0261480317,2500,-1.7
天铁股份,300587,2017-01-05 00:00:00,14.11,7.38,0.0270463531,2600,-1.47
吉比特,603444,2017-01-04 00:00:00,54,400.0,0.01589364,1780,-2.72
美联新材,300586,2017-01-04 00:00:00,9.3,11.67,0.0258207136,2400,-1.52
华正新材,603186,2017-01-03 00:00:00,5.37,33.27,0.03119743,3235,-0.54
中原证券,601375,2017-01-03 00:00:00,4,3.95,0.23850435,70000,-1.25
亚翔集成,603929,2016-12-30 00:00:00,4.94,16.81,0.03799878,5336,-1.0
浙江仙通,603239,2016-12-30 00:00:00,21.84,15.15,0.02805606,2256,0.46
奥联电子,300585,2016-12-29 00:00:00,9.86,20.39,0.0150969335,2000,4.62
英维克,002837,2016-12-29 00:00:00,18,28.25,0.0137312161,2000,-2.28
新宏泽,002836,2016-12-29 00:00:00,8.09,8.37,0.0135961529,2000,-1.06
元祖股份,603886,2016-12-28 00:00:00,10.16,19.52,0.0404982,6000,0.1
日月股份,603218,2016-12-28 00:00:00,23.9,18.06,0.03960836,4100,-0.17
英飞特,300582,2016-12-28 00:00:00,14.85,12.8,0.029119069,3300,-0.85
同为股份,002835,2016-12-28 00:00:00,12.34,17.56,0.0243669519,2700,-1.51
弘亚数控,002833,2016-12-28 00:00:00,10.11,16.83,0.026037225,3336,-2.94
杭叉集团,603298,2016-12-27 00:00:00,12.67,23.93,0.05745882,8666,-0.58
贵广网络,600996,2016-12-26 00:00:00,8.92,10.22,0.09731345,21000,-1.35
永吉股份,603058,2016-12-23 00:00:00,4.76,9.26,0.04089968,4216,-2.94
数字认证,300579,2016-12-23 00:00:00,13.32,31.28,0.0151139262,2000,-4.92
比音勒芬,002832,2016-12-23 00:00:00,26.17,32.63,0.0242527744,2667,0.06
汇金通,603577,2016-12-22 00:00:00,11.1,9.44,0.02980382,2918,0.0
信捷电气,603416,2016-12-21 00:00:00,17.85,38.61,0.02721919,2510,0.55
开润股份,300577,2016-12-21 00:00:00,19.58,16.28,0.0140363163,1667,-1.57
百合花,603823,2016-12-20 00:00:00,10.6,11.21,0.03141125,5625,-3.36
晨曦航空,300581,2016-12-20 00:00:00,24.23,10.38,0.0122744707,1130,1.96
容大感光,300576,2016-12-20 00:00:00,8.24,35.83,0.0150277802,2000,-2.1
中旗股份,300575,2016-12-20 00:00:00,22.29,11.16,0.0147194415,1835,-1.85
武进不锈,603878,2016-12-19 00:00:00,14.87,8.34,0.03708253,5050,0.36
森特股份,603098,2016-12-16 00:00:00,9.18,22.53,0.04827429,6251,0.22
裕同科技,002831,2016-12-16 00:00:00,36.77,25.57,0.0329496372,4001,-1.2
亚振家居,603389,2016-12-15 00:00:00,7.79,5.74,0.03921407,5474.95,0.17
苏利股份,603585,2016-12-14 00:00:00,26.79,15.21,0.02744162,2500,-0.65
家家悦,603708,2016-12-13 00:00:00,13.64,13.22,0.05105545,9000,-0.6
平治信息,300571,2016-12-13 00:00:00,12.04,33.45,0.0116702945,1000,-1.47
名雕股份,002830,2016-12-13 00:00:00,16.53,13.68,0.0126146711,1667,0.66
星网宇达,002829,2016-12-13 00:00:00,17.65,31.11,0.0134266252,1900,-0.92
兴业股份,603928,2016-12-12 00:00:00,10.12,12.33,0.03693157,5040,-0.16
如通股份,603036,2016-12-09 00:00:00,6.84,10.8,0.03698868,5084,-0.92
高争民爆,002827,2016-12-09 00:00:00,8.23,11.59,0.0303206714,4600,-2.28
易明医药,002826,2016-12-09 00:00:00,6.06,10.82,0.030454433,4743,-0.82
麦迪科技,603990,2016-12-08 00:00:00,9.69,16.55,0.01661755,2000,-3.16
兴齐眼药,300573,2016-12-08 00:00:00,5.16,173.85,0.0151282698,2000,0.67
贝肯能源,002828,2016-12-08 00:00:00,12.02,8.55,0.0250800169,2930,-0.47
三维股份,603033,2016-12-07 00:00:00,17.55,15.64,0.02906365,2270,-1.76
华安证券,600909,2016-12-06 00:00:00,6.41,4.97,0.26953584,80000,-0.2
安车检测,300572,2016-12-06 00:00:00,13.79,18.98,0.0142243011,1667,-0.63
太辰光,300570,2016-12-06 00:00:00,20.59,40.18,0.030844,3194.4,-2.0
ST通脉,603559,2016-12-02 00:00:00,10.34,6.91,0.03470138,2200,-0.29
苏州科达,603660,2016-12-01 00:00:00,8.03,6.35,0.03408889,6250,-1.4
星源材质,300568,2016-12-01 00:00:00,21.65,16.72,0.0280064221,3000,0.48
湘油泵,603319,2016-11-30 00:00:00,10.46,16.83,0.02801357,2023,-1.17
苏农银行,603323,2016-11-29 00:00:00,6.83,4.37,0.06705783,11150,0.46
纳尔股份,002825,2016-11-29 00:00:00,10.17,8.71,0.0237264995,2500,-1.14
中装建设,002822,2016-11-29 00:00:00,10.23,4.51,0.039115488,7500,0.45
神力股份,603819,2016-11-25 00:00:00,8.77,16.02,0.03604061,3000,-0.56
天能重工,300569,2016-11-25 00:00:00,41.57,7.87,0.0261275944,2084,0.38
宏辉果蔬,603336,2016-11-24 00:00:00,9.31,5.27,0.03358342,3335,-1.31
凯中精密,002823,2016-11-24 00:00:00,13.73,10.55,0.0278246601,3600,1.54
莱绅通灵,603900,2016-11-23 00:00:00,14.25,6.72,0.04325907,6079.89,-0.44
博迈科,603727,2016-11-22 00:00:00,20.81,12.21,0.04240512,5870,3.74
精测电子,300567,2016-11-22 00:00:00,19.92,86.28,0.0159752093,2000,-1.84
科信技术,300565,2016-11-22 00:00:00,8.78,17.11,0.0334676663,4000,-2.73
康德莱,603987,2016-11-21 00:00:00,9.5,11.81,0.04147852,5260,-2.07
步长制药,603858,2016-11-18 00:00:00,55.88,20.52,0.05455009,6980,0.2
凯莱英,002821,2016-11-18 00:00:00,30.53,120.17,0.0212377639,2821.5875,-0.51
桂发祥,002820,2016-11-18 00:00:00,16.6,11.67,0.0268250612,3200,1.13
徕木股份,603633,2016-11-17 00:00:00,6.75,12.04,0.0313442,3009,-0.5
汇金科技,300561,2016-11-17 00:00:00,26.11,11.37,0.0141753964,1400,-4.05
上海银行,601229,2016-11-16 00:00:00,17.77,6.03,0.23005641,60045,0.33
乐心医疗,300562,2016-11-16 00:00:00,15.63,9.91,0.0142431911,1480,-0.2
激智科技,300566,2016-11-15 00:00:00,14.94,16.95,0.016551488,1990,-1.91
神宇股份,300563,2016-11-14 00:00:00,8.84,14.2,0.0165382831,2000,-0.84
国泰集团,603977,2016-11-11 00:00:00,6.45,9.07,0.04471124,5528,-0.87
东方中科,002819,2016-11-11 00:00:00,4.96,27.59,0.0271945201,2834,-1.11
海兴电力,603556,2016-11-10 00:00:00,23.63,25.24,0.05792819,9334,0.0
国检集团,603060,2016-11-09 00:00:00,10.04,11.24,0.04319997,5500,-0.27
富森美,002818,2016-11-09 00:00:00,23.49,14.4,0.0378438271,4400,-2.24
快克智能,603203,2016-11-08 00:00:00,16.5,28.5,0.02997673,2300,-1.01
海天精工,601882,2016-11-07 00:00:00,1.5,30.42,0.04962043,5220,-2.66
贝达药业,300558,2016-11-07 00:00:00,17.57,52.4,0.041516068,4100,1.39
丝路视觉,300556,2016-11-04 00:00:00,5.54,21.64,0.0299980607,2780,-2.3
中富通,300560,2016-11-01 00:00:00,10.26,16.32,0.0158985319,1753,-1.45
佳发教育,300559,2016-11-01 00:00:00,17.56,13.85,0.0161346286,1800,-2.26
理工光科,300557,2016-11-01 00:00:00,13.91,36.66,0.0146579221,1400,-1.16
塞力医疗,603716,2016-10-31 00:00:00,26.91,9.56,0.01556934,1274,0.63
新华网,603888,2016-10-28 00:00:00,27.69,29.21,0.04292434,5190.2936,1.35
杭州银行,600926,2016-10-27 00:00:00,14.39,11.56,0.12799117,26175,0.09
电魂网络,603258,2016-10-26 00:00:00,15.62,33.55,0.04544653,6000,-1.06
五洲新春,603667,2016-10-25 00:00:00,8.8,14.39,0.04231497,5060,2.49
黄山胶囊,002817,2016-10-25 00:00:00,13.88,8.85,0.0247477868,2167,0.0
*ST和科,002816,2016-10-25 00:00:00,8.29,9.96,0.0256916386,2500,-0.5
能科科技,603859,2016-10-21 00:00:00,7.54,43.59,0.03324641,2839,-0.27
集智股份,300553,2016-10-21 00:00:00,14.08,49.3,0.0137185524,1200,1.19
万集科技,300552,2016-10-21 00:00:00,12.25,20.0,0.0299696964,2670,1.01
ST路通,300555,2016-10-18 00:00:00,15.4,6.48,0.017221325,2000,-0.46
古鳌科技,300551,2016-10-18 00:00:00,12.48,23.19,0.016825732,1836,12.79
和仁科技,300550,2016-10-18 00:00:00,12.53,14.59,0.01737067,2000,-2.08
汇顶科技,603160,2016-10-17 00:00:00,19.42,53.41,0.04849654,4500,-2.18
顾家家居,603816,2016-10-14 00:00:00,24.66,41.58,0.06470226,8250,-2.94
梦百合,603313,2016-10-13 00:00:00,15.41,11.18,0.04613009,6000,-0.89
来伊份,603777,2016-10-12 00:00:00,11.67,14.91,0.04604996,6000,-1.84
博创科技,300548,2016-10-12 00:00:00,11.75,28.48,0.0283422697,2067,-2.23
崇达技术,002815,2016-10-12 00:00:00,16.31,12.04,0.0401468525,5000,-0.82
路畅科技,002813,2016-10-12 00:00:00,6.89,33.62,0.0276676927,3000,1.69
鼎信通讯,603421,2016-10-11 00:00:00,14.02,9.81,0.04575213,4340,-2.1
城地香江,603887,2016-10-10 00:00:00,12.13,8.17,0.03305149,2460,-2.97
常熟银行,601128,2016-09-30 00:00:00,4.28,6.88,0.11522894,22227.2797,0.44
优德精密,300549,2016-09-30 00:00:00,15.03,22.59,0.0160043539,1667,0.22
川环科技,300547,2016-09-30 00:00:00,22.07,16.05,0.0154107382,1495,1.26
泰晶科技,603738,2016-09-28 00:00:00,16.14,15.45,0.01855537,1668,-1.9
雄帝科技,300546,2016-09-28 00:00:00,20.43,17.32,0.0147996239,1334,-3.13
联得装备,300545,2016-09-28 00:00:00,13.5,24.2,0.017353092,1783,-0.78
无锡银行,600908,2016-09-23 00:00:00,4.47,5.37,0.102079,18481.1482,0.37
新晨科技,300542,2016-09-20 00:00:00,8.21,11.43,0.0297439588,2255,-1.04
农尚环境,300536,2016-09-20 00:00:00,9.06,14.84,0.0295531595,2327.6836,-1.4
通用股份,601500,2016-09-19 00:00:00,4.92,4.25,0.09736169,17491.9085,-1.16
网达软件,603189,2016-09-14 00:00:00,7.26,13.5,0.04500587,5520,-1.03
恩捷股份,002812,2016-09-14 00:00:00,23.41,94.28,0.0305306849,3348,1.92
振华股份,603067,2016-09-13 00:00:00,6.13,11.66,0.04481372,5500,-3.56
先进数通,300541,2016-09-13 00:00:00,11.07,13.13,0.0319402487,3000,-1.35
陇神戎发,300534,2016-09-13 00:00:00,13.64,9.36,0.0291998305,2167,-0.64
新天然气,603393,2016-09-12 00:00:00,26.66,26.49,0.03925803,4000,-1.27
三角轮胎,601163,2016-09-09 00:00:00,22.07,16.21,0.11006319,20000,-1.28
朗科智能,300543,2016-09-08 00:00:00,22.52,9.42,0.0162723924,1500,-1.46
郑中设计,002811,2016-09-08 00:00:00,13.99,8.8,0.0338954885,4500,-1.12
正平股份,603843,2016-09-05 00:00:00,5.03,4.03,0.07350982,9970,-0.98
江阴银行,002807,2016-09-02 00:00:00,4.64,3.8,0.0954153456,20944.55,0.53
安图生物,603658,2016-09-01 00:00:00,14.58,57.64,0.04974951,4200,0.63
宏盛股份,603090,2016-08-31 00:00:00,8.47,21.04,0.03246625,2500,-1.91
横河精密,300539,2016-08-30 00:00:00,6.12,12.45,0.0319150773,2375,-1.89
广信材料,300537,2016-08-30 00:00:00,9.19,15.01,0.0310954745,2500,-2.15
ST花王,603007,2016-08-26 00:00:00,11.66,4.39,0.03804664,3335,-0.45
同益股份,300538,2016-08-26 00:00:00,15.85,14.99,0.015937277,1400,-1.77
山东赫达,002810,2016-08-26 00:00:00,9.91,18.75,0.0289786926,2398,-0.53
蜀道装备,300540,2016-08-23 00:00:00,16.67,25.21,0.0182311017,2000,0.0
红墙股份,002809,2016-08-23 00:00:00,22.46,11.06,0.016632128,2000,-0.36
安孚科技,603031,2016-08-22 00:00:00,11.71,47.09,0.01984535,2000,-1.03
欧普照明,603515,2016-08-19 00:00:00,14.94,19.63,0.05641099,5800,-6.48
兆易创新,603986,2016-08-18 00:00:00,23.26,110.46,0.03349036,2500,-1.2
冰川网络,300533,2016-08-18 00:00:00,37.02,33.94,0.0318007762,2500,-1.28
今天国际,300532,2016-08-18 00:00:00,16.32,18.12,0.0317866063,2100,-2.16
上海电影,601595,2016-08-17 00:00:00,10.19,24.83,0.06414845,9350,-1.23
贵阳银行,601997,2016-08-16 00:00:00,8.49,5.41,0.22392884,50000,0.56
广西广电,600936,2016-08-15 00:00:00,4.8,5.23,0.15351541,30000,10.11
上海亚虹,603159,2016-08-12 00:00:00,6.88,14.4,0.03449101,2500,0.0
达威股份,300535,2016-08-12 00:00:00,18.5,15.11,0.017132273,1494,-1.11
ST恒久,002808,2016-08-12 00:00:00,7.71,6.13,0.0306455932,3000,-1.45
长久物流,603569,2016-08-10 00:00:00,15.43,11.5,0.05082996,4001,-1.29
中国电影,600977,2016-08-09 00:00:00,8.92,14.51,0.2202607,46700,-1.16
优博讯,300531,2016-08-09 00:00:00,13.36,13.63,0.0193632947,2000,-1.52
领湃科技,300530,2016-08-09 00:00:00,11.95,21.8,0.0182116741,1750,-0.82
新华文轩,601811,2016-08-08 00:00:00,7.12,13.73,0.07965124,9871,-1.36
幸福蓝海,300528,2016-08-08 00:00:00,6.62,11.29,0.0521571325,7763,-4.32
中船应急,300527,2016-08-05 00:00:00,6.64,8.47,0.0751013246,11570,1.19
江苏银行,600919,2016-08-02 00:00:00,6.27,7.07,0.46731133,115445,0.43
健帆生物,300529,2016-08-02 00:00:00,10.8,23.36,0.0498348978,4200,0.69
三祥新材,603663,2016-08-01 00:00:00,5.28,10.56,0.04196292,3355,-0.75
超讯通信,603322,2016-07-28 00:00:00,11.99,24.73,0.02236707,2000,-4.44
博思软件,300525,2016-07-26 00:00:00,11.68,16.03,0.0190828972,1710,0.31
辰安科技,300523,2016-07-26 00:00:00,21.92,22.2,0.0208228219,2000,-1.38
华锋股份,002806,2016-07-26 00:00:00,6.2,11.95,0.018370397,2000,0.0
海波重科,300517,2016-07-19 00:00:00,10.04,15.4,0.0371320399,2560,-1.28
海汽集团,603069,2016-07-12 00:00:00,3.82,18.61,0.07553152,7900,0.59
吉宏股份,002803,2016-07-12 00:00:00,6.37,18.72,0.0332237698,2900,-1.42
科大国创,300520,2016-07-08 00:00:00,10.05,21.05,0.0353167062,2300,0.0
丰元股份,002805,2016-07-07 00:00:00,5.8,20.01,0.0312607965,2422.9,-1.19
玲珑轮胎,601966,2016-07-06 00:00:00,12.98,23.15,0.13510308,20000,-2.16
世名科技,300522,2016-07-05 00:00:00,18.55,12.77,0.0203608772,1667,-0.47
爱司凯,300521,2016-07-05 00:00:00,11.26,13.33,0.0218804296,2000,-2.2
新宏泰,603016,2016-07-01 00:00:00,8.49,21.8,0.04776584,3705,-0.5
哈森股份,603958,2016-06-29 00:00:00,9.15,7.82,0.05766616,5436,-0.64
洪汇新材,002802,2016-06-29 00:00:00,9.52,11.54,0.0343722715,2700,0.0
建发合诚,603909,2016-06-28 00:00:00,10.55,14.47,0.04104175,2500,-2.89
新光药业,300519,2016-06-24 00:00:00,12.2,16.23,0.0234578885,2000,-1.28
盛讯达,300518,2016-06-24 00:00:00,22.22,20.39,0.0385436458,2334,-2.02
微光股份,002801,2016-06-22 00:00:00,19.51,25.59,0.0179860027,1472,-0.78
赛力斯,601127,2016-06-15 00:00:00,5.81,38.4,0.11017611,14250,-1.21
三德科技,300515,2016-06-08 00:00:00,8.57,13.39,0.0390234539,2500,-2.05
环球印务,002799,2016-06-08 00:00:00,7.98,10.83,0.0342780292,2500,-1.63
上海沪工,603131,2016-06-07 00:00:00,10.09,13.22,0.04170659,2500,0.69
中国核建,601611,2016-06-06 00:00:00,3.47,8.05,0.27982012,52500,1.26
三棵树,603737,2016-06-03 00:00:00,15.94,75.7,0.0414637,2500,-0.98
久之洋,300516,2016-06-02 00:00:00,22.5,30.82,0.042904069,3000,0.65
恒实科技,300513,2016-05-30 00:00:00,11.73,13.35,0.0235972003,1906,0.0
ST天顺,002800,2016-05-30 00:00:00,7.7,15.44,0.0202856679,1868,-0.52
中亚股份,300512,2016-05-26 00:00:00,20.91,8.29,0.0460564975,3375,0.85
帝欧家居,002798,2016-05-25 00:00:00,10.57,7.57,0.0340980882,2160,-0.39
四方科技,603339,2016-05-19 00:00:00,10.19,14.8,0.05736931,5170,-1.33
